LNR,RESPONSE
71758,0.5516204345639654
72405,0.3050775132611889
72723,0.22132537737300806
72735,0.21327227254861567
73046,0.0636414408777733
73682,0.11862431059193784
73694,0.28773762150721016
73696,0.554577284574745
74317,0.1908262480707423
74974,0.08567768435852142
75286,0.4692854860610257
75605,0.07499706949093683
76239,0.15177260385567937
71471,0.3567834685902933
71776,0.0397771706747169
72112,0.5079505396094652
72420,0.29679482541042496
72425,0.23300508904345946
73073,0.13689898657243532
73393,0.45073679696412605
73714,0.10721065021388107
74337,0.6627049639102963
74347,0.10176887792612059
74354,0.5053605507990859
74666,0.5527645234560377
74990,0.2657059409821533
75949,0.22459185630765133
75952,0.4358572480611734
71805,0.5768379606455577
71813,0.28516874375574536
72130,0.3210463309025737
72437,0.16472374025793707
82788,0.2585484097165304
83113,0.29733675086306066
83420,0.5049164132200349
83425,0.2513314577610428
83433,0.25408622254256574
83759,0.49073922752381316
84381,0.18222770222389623
85024,0.5155732958325405
85026,0.19118469375477595
85671,0.3990913320602306
35158,0.2996793035135435
34851,0.095613176339285
34853,0.459587422427541
34859,0.4046747245767207
34865,0.23817514943277776
34877,0.2098824170452487
34898,0.4931779111919455
35203,0.059960107009827276
34907,0.5099093966111726
34930,0.6485517775227803
34939,0.3741218213207608
35249,0.5752030904252464
35561,0.4846135746709431
35572,0.19299518276202646
35575,0.3745128742231758
35583,0.19122845566202246
35587,0.12771048043834163
35597,0.13061711185330352
35900,0.13848094638738148
35602,0.45712115961833544
35606,0.37196852276115516
35922,0.09162049315868999
35936,0.14069547706016358
41020,0.3863874998170912
41028,0.4501748293872581
41344,0.10152418717319324
42944,0.3095844294600418
42952,0.4096596939737602
42954,0.06090624340612953
43274,0.32275665805453096
43590,0.13415834092719145
43594,0.4756574786251284
43909,0.335148258657414
44561,0.3370424302198488
45202,0.2308666508606444
45210,0.052599705718286746
41684,0.5425494946426079
42333,0.39210317825617297
42660,0.4135356778691684
42979,0.12324580707015141
43287,0.08425717653948957
45233,0.5652254359615383
45544,0.3766217316814192
45550,0.5926836800381752
40729,0.10312026141017082
41395,0.4133327711571133
4332,0.12789799504041635
4346,0.4519049325227525
4044,0.46404612855058786
5031,0.21853354221411594
5057,0.48537822404785413
5067,0.2882230606968867
4757,0.26564636204859676
4762,0.31567210162861287
5183,0.1518655400232175
5191,0.21231294793049682
4830,0.45565869007892157
5154,0.4003006685238781
4861,0.1403381214945398
5180,0.22541150099266494
4574,0.29370029589094465
4896,0.3560415908148011
4592,0.5852045437564082
4599,0.06651482730859151
4914,0.5114938371103894
4604,0.6564324965187576
4932,0.25170364295942493
4623,0.30540014354034095
4633,0.2936995826492808
4636,0.06937573280819104
4944,0.09883559897663345
4977,0.3916723796068536
4986,0.12384824802370298
4686,0.03872415060615196
4691,0.18035139390344848
4700,0.29528005115331385
5018,0.11548076729237255
5341,0.22904956454102723
5646,0.6580375333032867
5649,0.09814616125683641
5661,0.3454567596325403
5671,0.499146023823062
5375,0.23538020851756358
5410,0.14990575113355675
5411,0.4476179008264138
5714,0.3557696194259967
5427,0.14291333516426824
5436,0.034203116602638126
5725,0.2588951886587093
5733,0.4397055304727233
5454,0.1210370563866729
10241,0.10840742329642969
10566,0.21782753806280283
10579,0.2259239368737354
929,0.3416239233567964
935,0.41404179532701
1261,0.5947171420884477
951,0.33980010573456787
955,0.16803480831858345
966,0.35373861062127504
974,0.5056385700874867
1305,0.2898942739957462
995,0.5754792088976954
998,0.21213126869601254
1403,0.5869726128929206
1001,0.31339519410760985
1009,0.15797327122676674
1338,0.554857325072846
1053,0.1098742418267571
1062,0.20234240713421728
1067,0.11743515988523609
1071,0.4433814222655272
9957,0.4879429179818953
9960,0.5494150101024871
9680,0.2736843632492669
9982,0.38626241853068877
9700,0.14580643802688079
10023,0.3396436125818984
10042,0.1495139941012108
10048,0.4406571394834451
10049,0.4805029071718637
10054,0.320925247045495
10057,0.1794299663003526
10388,0.26379949818969883
10396,0.17222238171053414
10700,0.28562411612826655
10418,0.3968788054154799
10730,0.495840666404968
10733,0.4580855734123168
10429,0.5447598858287265
10844,0.4889817001232144
10856,0.2014951772723558
10448,0.6905126780789672
10451,0.06370133030871589
10458,0.19043619519093366
10743,0.05830832888519412
10753,0.18995751049809081
10756,0.2959065695937948
10465,0.5832056864680306
10490,0.4485609080349452
10510,0.5483946474080754
10818,0.5544843439783453
10531,0.20181749128706594
10823,0.31703455109854556
10544,0.42550884963199204
10553,0.2112787138526872
31437,0.43773201805181206
31451,0.37614886391736957
31453,0.4948224031239085
31143,0.43647602950021064
31146,0.06786288891631183
31460,0.01191736583534624
31466,0.18548790357391837
31788,0.14857175541020665
31807,0.21284879045398905
32122,0.17690791586867155
32127,0.3349787305635105
31820,0.053691058882952294
32267,0.45940885719223207
31860,0.5407155366676141
31873,0.14134462997788252
31896,0.5018622096519744
31910,0.2154307743180901
32211,0.5207648079707737
32232,0.6008884102315005
31950,0.2599744787679272
32243,0.6850005905183605
31966,0.3233922854566148
31976,0.4104076544846874
31666,0.36571386016484164
31674,0.48457310795052255
31989,0.3991680484829551
31991,0.2794337800470375
31997,0.1799633534527705
31719,0.3885062148497697
31723,0.5684771727391106
32039,0.4103860737004242
32042,0.18940836290094626
32061,0.23676845817437883
44333,0.23171411269906014
44656,0.02162935361144806
44976,0.1016808622737335
41459,0.7305897050620903
41787,0.34971986106119646
42422,0.518499945119137
42743,0.4822244158035684
43076,0.18722299229728975
44350,0.16910451762190404
44353,0.12323249162532868
44356,0.0518978447947764
25490,0.24632992094028516
25502,0.6489084750524612
25505,0.40118641729889426
25835,0.4643526337551187
25966,0.2042091420411836
25570,0.1670484381651716
25862,0.6132832343538414
25871,0.3166022514535288
25877,0.2557540713359624
34738,0.19106711586127462
34447,0.07512943608368208
34764,0.6219789472691639
34772,0.3223086034631236
34775,0.32503670850257055
34180,0.25958005165267256
34226,0.3535002908371154
34555,0.34191830875978574
34243,0.040210237865907744
34252,0.3106137400614619
34267,0.5040754623766776
34276,0.19289756530045463
34584,0.413061982495408
34290,0.3434349689975809
34291,0.47581427736238247
34295,0.4365366020078584
34599,0.32292122065306694
34603,0.4532101856843531
35270,0.3792210942278593
35279,0.16364363855807376
35300,0.09458727894886781
34981,0.37310367545237927
35338,0.3958540443118122
35425,0.29704592862152385
35432,0.597802464205641
35022,0.566196182493532
35347,0.5152115732778303
35062,0.4285858874567806
35072,0.496640324529486
35104,0.4761399905182012
35114,0.47173032161124034
35131,0.32647113804917494
21744,0.38016539100693103
21754,0.21191947309889733
21784,0.21262681056419044
22088,0.7065355276206639
22095,0.5879073964393877
21806,0.24115506464743475
21811,0.4212656318237626
22099,0.441817849453941
22104,0.3463224735418565
21822,0.0846740478035938
21834,0.22045260105013972
21858,0.4985346174091136
21862,0.5414973113637779
21875,0.35360280377072784
22163,0.21897649360662857
21909,0.2604265962706237
21910,0.3142498787689958
21913,0.40934649516196064
21650,0.2462899570057132
21966,0.37100778563576087
21662,0.14357763999360362
21665,0.11306257903922833
21668,0.06634743668348629
21683,0.4135464419387906
21697,0.10815168755738393
22665,0.08897920938901843
31548,0.41948688564808745
31553,0.09938957845983963
31555,0.7255118850562845
31232,0.5030154168868622
31647,0.1126260676157677
31243,0.48057829363220644
31266,0.08607246957481568
31274,0.5195757234756415
31590,0.33097808078420604
31294,0.2158541071679762
31600,0.31473762839482083
31314,0.0778459777862559
31358,0.39167558796912355
31369,0.5771936039496468
31376,0.48346937505149695
31070,0.3252261432371161
31382,0.5072881681180573
31385,0.0918294984985454
31393,0.06051701114311797
31114,0.2691788993463458
12861,0.015243959351935264
13185,0.12155028202719663
13190,0.05676307336987817
13194,0.7002393837417699
13542,0.45475976038417665
13559,0.10937904954217591
13600,0.31573670019659805
13608,0.6459390019564424
13922,0.5618354573688736
13948,0.48864116632946375
13973,0.571464105875289
13976,0.29980844132557705
13987,0.1833557944885707
13989,0.6154660256087039
13993,0.08487549731952686
13397,0.20439584940584798
13714,0.5606084135530863
13408,0.07881265429254512
13416,0.3211867503440418
13743,0.2543328783340406
13745,0.22769763962978304
13440,0.25912159241276966
13455,0.4191998862209903
13469,0.25189964281464566
13780,0.3819801071568947
13483,0.0770474172329142
13486,0.06473965229284921
13805,0.5502425386493695
13503,0.438224392815325
13821,0.32526813441788016
14154,0.5462915150706305
14463,0.40893482604392106
14464,0.06092851251455216
14467,0.5814643016733405
14484,0.2502439624559125
14182,0.4297704621391464
14513,0.5842848183036389
14200,0.16532276006230268
14533,0.07697285189907611
14536,0.13221376421920583
14245,0.38167124779535955
14246,0.2821080472626966
14260,0.5285566285764426
14263,0.6092394456197817
14574,0.03329047400163646
14278,0.12096470836143082
14279,0.38350407146850163
14585,0.280870047525718
14589,0.4333962973187606
14590,0.14417115549792806
3497,0.23846454920810398
3513,0.5406181289188845
3937,0.10049865943263554
3532,0.20967858991718608
3533,0.34056662193851295
3537,0.5552105571504815
3543,0.3150726474440621
3549,0.037049706228613456
3553,0.3569240499994633
3871,0.2212355306599014
3880,0.08944734205384076
3568,0.5148995559267819
3573,0.09437423316275756
3898,0.5409195530059607
3585,0.35769513450548285
3313,0.6063028668790138
3356,0.5975416396524389
3666,0.05702866217623694
3390,0.2960034236176779
3704,0.15104671064078573
3719,0.3285675698863761
3722,0.2695554905478619
3438,0.5174312442034782
3751,0.2900294064486209
4386,0.49864523955347073
4081,0.3034184297962083
4084,0.3559863223506719
4086,0.2563679699744401
4106,0.2771937743970866
4108,0.2378007995159282
4114,0.4260847504935132
4429,0.20784005958336546
4433,0.5154467313577287
4124,0.5047039405828346
4145,0.29023355713516774
4218,0.10504110130792255
4504,0.2097329262188615
4523,0.49219325088211224
4249,0.19679568706374076
3946,0.014716706081416233
3950,0.037876384521071546
4293,0.40666541947379126
5470,0.23832485875023196
5775,0.07799236956411086
5777,0.08662862845685752
5492,0.33489676063846563
5494,0.42527488517339246
5495,0.589238990950497
5788,0.30809118871539276
14054,0.48100578813812433
14398,0.03754304139102072
14416,0.3664430662168541
14098,0.5797899020183982
14103,0.33578838682003365
14106,0.561221826838044
14426,0.4933048735917309
14128,0.5430889812255344
14130,0.44246086894787257
15110,0.3733957303428138
14793,0.11420629869614672
15120,0.16161084429844821
15128,0.36673284237484793
15138,0.1480173735249965
14849,0.289199076767113
14853,0.2891533017029686
14859,0.20647834581645289
15199,0.4184225802361857
14903,0.2882327463880757
14929,0.42667975079912474
14935,0.5276225377693414
15253,0.08274934124890695
14937,0.5197711496387981
14949,0.28285918086646916
14951,0.5917445166711651
15000,0.3802134181917714
15014,0.21160479765997078
14712,0.29262931292812566
15022,0.06146453383626674
15041,0.19383752081327446
14753,0.14163899692776122
15062,0.2258886393833043
15072,0.26874310227250087
14772,0.5483707040015957
14775,0.11396105607265639
15736,0.08144557111772477
15421,0.2519767725253557
15424,0.43311307920374637
15752,0.3772955400717482
2158,0.6083284824980404
2160,0.18674985885363204
2161,0.16218821582005305
2493,0.43381802667614033
2497,0.43409680664167916
3120,0.11265542216669772
3145,0.18924883500402667
2871,0.26387353171930783
3288,0.05385884089317364
2883,0.3194361702795121
2904,0.45599917514651506
2909,0.09671887796760595
3234,0.5730525180782896
3244,0.08374684837177072
3245,0.3432087621268429
3248,0.6108778319644736
2964,0.5068018120185888
3260,0.14294057044658642
3275,0.6767536601848899
3279,0.489768220420858
2984,0.329678019183517
2987,0.41137018669070397
2992,0.38031597936172384
2708,0.44620215444107825
2718,0.6191724764980209
3022,0.4260752032444451
3036,0.3796319276424146
2720,0.47924325314077404
2735,0.06128247102156531
3053,0.35711160741213166
3071,0.6043954466662903
3760,0.11867889906556858
12309,0.414568208962135
12322,0.4698184488647638
12352,0.27250339599014806
12692,0.5475984116710718
12703,0.38767716590525864
12710,0.45525457512825296
12727,0.031069354901919945
12428,0.4525386343644453
12444,0.6091238640439424
12447,0.41151827594842894
12451,0.5977371977945254
77557,0.08739925014632727
78821,0.2771351227350535
79784,0.0695048606881918
80100,0.19639073428303191
80423,0.07920101327064022
80437,0.6242504059772322
80750,0.49210206239287285
81060,0.43569748994796736
81075,0.06067038160894111
76604,0.025865576643764248
77252,0.5320412937949545
77562,0.186776900391736
78212,0.27386584547728315
78518,0.17127730975749444
78520,0.44044224129701304
78521,0.42389204442187645
78857,0.3225641471475202
79163,0.5280390227870531
79803,0.059537233738267074
80123,0.2413062911968141
80138,0.21852168304601874
80450,0.15548900384643016
80454,0.013615802774724526
80455,0.2637793812921503
80457,0.5504111020314255
81401,0.5318266648365415
2266,0.6408719670898073
2289,0.21773842760130183
2609,0.157766800301142
2613,0.2916298409934692
2616,0.28458209275236873
2628,0.5990905965150752
2654,0.07560541995587278
2346,0.16667982004122306
2356,0.24657583610202652
2364,0.31575027303477493
2115,0.5378608596989869
2117,0.4898699685794545
2442,0.46719052310491666
2454,0.45862326566441086
2147,0.15730374233557318
66365,0.15720791299012118
67003,0.4260788322001975
67007,0.5804036527700585
67012,0.11996851987208479
67317,0.5053607411478547
57463,0.28734260934259526
58098,0.15288333694950987
58105,0.2127835413249973
58414,0.3132109183337579
58420,0.5171360892180503
59068,0.48924393324260096
59376,0.2867103991450662
59387,0.1895419951417287
60026,0.25137218725080784
60028,0.27251012438753647
60348,0.18397876891284237
60655,0.10537866889768409
60973,0.3091436762654071
56201,0.42277798516440007
56525,0.16439727399242804
56843,0.21276948722022732
56845,0.27198995557637157
57805,0.539777156210296
57806,0.10675161493829408
57808,0.2574900588714952
58111,0.45587623290827844
58436,0.4049343435692036
58447,0.4913613547472393
58751,0.12037298709231159
59073,0.18548674778170943
59396,0.1872422208937369
60037,0.5320813623753429
60357,0.14907890370050414
60363,0.4163144411585577
60672,0.5586882406914959
60687,0.5712398477867822
61006,0.09798970203611966
56220,0.5412833722857269
56222,0.08459606526611098
56539,0.35499377534155635
56540,0.49735699809837514
56548,0.20481670998102516
57497,0.3904050180483666
57821,0.29186795916792063
58135,0.06122980468194725
58790,0.3133281357574089
59424,0.14624653817022493
59425,0.5588800307535984
65474,0.14553268601293687
65484,0.13544007902255775
65797,0.24564621810742104
65810,0.35320602077888213
65812,0.3201721501323868
70505,0.25423378312543576
70825,0.41772737072830696
70831,0.32255426261239684
70832,0.5072491664668523
32454,0.46448134164460125
32781,0.6391474127405754
32789,0.20156147879757386
32812,0.13819200560633568
32506,0.4704529516991917
32512,0.6418313979846987
32845,0.46691999900839076
32852,0.4256415477355128
32875,0.5339125704079379
32585,0.28283314411332133
32279,0.22463148894435947
32600,0.21466147188581355
32610,0.10573094435459897
32635,0.4683455109181481
32340,0.40486037826571697
32345,0.6896814588362262
32664,0.44897165729814154
32674,0.21951076990752733
32393,0.14548238638251182
32702,0.13574504134976634
32411,0.40050788325526737
33094,0.3110421238028407
33402,0.30706006119114276
33413,0.2511110864171598
33105,0.180327985064385
33131,0.5164166132038115
33168,0.20845408683664948
33460,0.48082400645840806
33461,0.426382646378889
33214,0.3931524933588704
33219,0.3425245599383446
33226,0.2867840478049359
32929,0.5493761047841365
33241,0.10803643105451886
41842,0.21848391341741075
42495,0.13249905792324687
42807,0.08708280023544768
42808,0.2479543446754671
42810,0.6131610598854653
43122,0.4104398620170558
44411,0.6224977943099421
44418,0.5089948252271767
41875,0.24000337210121236
42189,0.21278069193183546
42196,0.4555145937065203
42521,0.11848481855053027
43477,0.04011770739579742
44755,0.371390683576867
45407,0.19414775094342884
40586,0.28210679566064
41572,0.46884219222720547
41889,0.18751695584270378
41891,0.14124513404979966
41897,0.1269735183519374
42202,0.5452465908005593
42539,0.35172870456548744
42855,0.3744881719024811
43173,0.15564734617281567
43486,0.07025458935246778
43487,0.46204455794092525
44131,0.3144110475350705
44453,0.4429486399994372
44776,0.3977175764347274
45103,0.2780918092319401
45436,0.5998533039578215
40937,0.3181558335186841
41272,0.04044991366106543
41586,0.6908786003921941
41591,0.11918818727695715
41595,0.364497712702115
42237,0.2778864517484321
75682,0.07497379599436384
76004,0.35116657342069885
72500,0.30783451737591866
72817,0.07294466503170165
73461,0.36464543309204095
73785,0.44930924190210614
73795,0.08692752561651036
73796,0.5390479874126022
74105,0.22807037426229151
74435,0.6183183532461508
74743,0.26501471538595883
75071,0.3597822425142035
75709,0.5714962975492389
73477,0.1336621769196939
73483,0.5476016371239243
73798,0.3980124376275202
74125,0.4166566062036751
74128,0.4538583231036003
74450,0.4904252163522883
74769,0.267878269856914
74774,0.5720296732736228
75085,0.5195257335895517
75406,0.3533171610192719
76057,0.4466424920384173
76374,0.41258883156438036
76376,0.39983020425916216
71903,0.12330739169197608
72550,0.3617419629676078
73179,0.21365595278477742
77547,0.5703323388086212
22773,0.6857462890589247
22779,0.36467638495726434
22796,0.1486054626218925
22482,0.1298418433548493
22487,0.5004189658766129
22491,0.37039664857803606
22817,0.5688936917101951
22216,0.5497898147130986
22542,0.2163151903372375
22556,0.39146963675616814
22568,0.07043932430293447
22261,0.5525886958741887
22266,0.2089185715408292
22274,0.38852547641176083
22584,0.40989138509240897
22281,0.16630322244165227
22618,0.4031944760149227
22643,0.6132957942409129
22959,0.365753284222828
23280,0.24861418847097408
22996,0.5952949929157956
22997,0.26878424015772506
23315,0.378705882455798
23339,0.28025664180205245
23371,0.1945282609849554
23080,0.43693374575022004
23101,0.2003054769964114
23118,0.039012664988999426
23400,0.4420291406617874
23139,0.37152555799602244
22850,0.3781528183087041
22881,0.06787262133354
22891,0.3040392535640099
32071,0.45627743104276525
32076,0.4685083183591403
32743,0.059981396943157
32438,0.5138558008737093
45011,0.25535214564913117
45327,0.30046816937469095
45332,0.2552643340978405
45334,0.10186390967969167
41807,0.31606994150780443
42450,0.16839882947753318
43406,0.25323492912385986
43411,0.16143244689247196
43417,0.11178902728297721
43726,0.555932399684647
40853,0.1341249157979498
41510,0.30929278768306334
41514,0.3380600975341923
41832,0.5168649428324291
41838,0.32759687599145154
42475,0.07525943464820042
42798,0.38054343308734756
43107,0.3591139427596414
43120,0.4380313052395576
43422,0.2757088117690392
44070,0.10257165623320615
40546,0.17814637394883598
54649,0.25349275629302553
54973,0.6983940394774076
54986,0.15454833636699344
55300,0.10542358613382685
55306,0.17798420816671937
55619,0.19901552692802885
51440,0.4839096115280918
51442,0.13590919974706092
51443,0.4768317871040981
51772,0.30870305773489837
52434,0.5264352354373918
53069,0.462391124308305
54025,0.31478706647115834
54362,0.08347767852888478
54674,0.13968703247404596
54995,0.6297398388213094
55314,0.39825001489290535
55322,0.5365402738844324
55639,0.5417466787490833
55644,0.42327013165554567
51466,0.2125298300783975
52123,0.1356053508297868
53090,0.10912049882866454
53095,0.38869207181988336
53729,0.5121527046126382
54047,0.27359047500962613
55017,0.2741622537351614
55020,0.32305976798867725
55028,0.5963640925344966
55657,0.12503511725067903
55660,0.34753957574751787
50841,0.37256491510148926
50846,0.17638558208693392
52143,0.11851097521782337
53436,0.5110068586271196
53758,0.09197598794096132
54064,0.16593769820886897
54073,0.4559063296820786
54395,0.3364694541221482
55048,0.42249590755891053
55678,0.27839438182333315
51181,0.5021883604042818
66118,0.24642545802773827
66125,0.09064547102082406
61671,0.16716068457190827
62613,0.04864011827764931
63253,0.6461627280015882
63255,0.635571539984584
63577,0.5944060877128313
63586,0.09544472741297909
64217,0.33080239297591874
64223,0.23587003127211895
64226,0.10711131575522531
64855,0.5199247827880299
65189,0.19205349237704125
65816,0.147806197176763
61368,0.5160568344404155
61996,0.18516611630435403
62961,0.25744521063958276
63288,0.05374805102757184
63596,0.2837709467777492
64558,0.10674210704287733
64562,0.05054676466100679
64882,0.2572194225901041
65210,0.24941614418180771
66156,0.3284837388363517
61705,0.38983696343365
62026,0.04863771396684796
62348,0.10537354671386664
62665,0.2905503230778182
62974,0.05485615340546735
62988,0.19816636217727854
63295,0.2226414639319099
63297,0.2677900209632755
63305,0.35008232563317215
63624,0.0797885902770394
64895,0.5728316538306346
65216,0.06694827552468004
65228,0.43251275339868134
65863,0.17601230418545755
61084,0.15321402417772798
61716,0.04894844003338564
62689,0.4701340329552332
62692,0.6422386562694252
63319,0.24047010513082667
68020,0.26941289106606503
68337,0.07878209018750908
68660,0.346551907976886
68673,0.33363658757587467
68977,0.46882851461858754
69306,0.3586086017386967
54848,0.20976416353476324
55154,0.11906367444731769
55165,0.5061886470003093
55808,0.3184741997288838
51641,0.11567008213759578
51964,0.257832960268252
52608,0.3908498824403719
52924,0.08995433747609463
52934,0.4095636780116468
53253,0.5088795295704434
53262,0.2781761010771372
53902,0.22198472816639764
